Index,Date,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
5159,2/5/2018,18,13.6,89,2.3,638,11.8,0.09,0,0,Spring,No Holiday,Yes
5160,22/07/2018,8,27.9,60,0.6,1835,19.4,1.06,0,0,Summer,No Holiday,Yes
5161,17/10/2018,0,12.3,75,1.2,1332,7.9,0,0,0,Autumn,No Holiday,Yes
5162,27/12/2017,15,-3.1,16,2.2,2000,-25.4,0.9,0,0,Winter,No Holiday,Yes
5163,23/06/2018,17,28.1,49,3.2,1117,16.3,1.62,0,0,Summer,No Holiday,Yes
5164,13/02/2018,10,-2.4,41,1.5,1905,-13.8,1.19,0,0,Winter,No Holiday,Yes
5165,9/2/2018,5,-4.2,44,1.1,1196,-14.6,0,0,0,Winter,No Holiday,Yes
5166,27/10/2018,14,10.8,37,4.4,2000,-3.3,1.29,0,0,Autumn,No Holiday,Yes
5167,13/10/2018,19,14.8,47,1.3,1111,3.5,0,0,0,Autumn,No Holiday,Yes
5168,1/10/2018,5,13.7,57,1.8,1999,5.3,0,0,0,Autumn,No Holiday,Yes
5169,12/2/2018,2,-8.3,49,2.7,2000,-17.1,0,0,0,Winter,No Holiday,Yes
5170,13/02/2018,8,-7.1,68,0.6,1931,-12,0.03,0,0,Winter,No Holiday,Yes
5171,21/11/2018,6,6.7,86,0.3,593,4.5,0,0,0,Autumn,No Holiday,Yes
5172,31/12/2017,3,0.3,91,2,172,-1,0,1,1.2,Winter,Holiday,Yes
5173,22/03/2018,19,6.2,54,1.8,883,-2.4,0.08,0,0,Spring,No Holiday,Yes
5174,15/12/2017,18,0.1,43,0.9,1485,-11,0,0,0,Winter,No Holiday,Yes
5175,18/04/2018,10,13.7,26,2.3,1476,-5.4,2.25,0,0,Spring,No Holiday,Yes
5176,23/09/2018,12,20.8,52,1.2,1984,10.5,1.25,0,0,Autumn,Holiday,Yes
5177,19/10/2018,4,8.1,76,0.3,2000,4.1,0,0,0,Autumn,No Holiday,Yes
5178,28/01/2018,20,-7,30,2.8,2000,-21.6,0,0,0,Winter,No Holiday,Yes
5179,23/03/2018,23,5,42,1.7,717,-6.8,0,0,0,Spring,No Holiday,Yes
5180,30/05/2018,13,24,56,2.6,1282,14.6,2.94,0,0,Spring,No Holiday,Yes
5181,23/08/2018,18,30.6,55,2.3,2000,20.5,0.11,0,0,Summer,No Holiday,Yes
5182,12/2/2018,19,-4.9,52,2,2000,-13.2,0,0,0,Winter,No Holiday,Yes
5183,21/09/2018,23,19.5,82,0.6,2000,16.3,0,0,0,Autumn,No Holiday,Yes
5184,27/03/2018,23,12.4,74,1.5,356,7.8,0,0,0,Spring,No Holiday,Yes
5185,30/05/2018,1,18.8,84,0.5,488,16,0,0,0,Spring,No Holiday,Yes
5186,15/10/2018,14,20,48,2.1,586,8.6,1.72,0,0,Autumn,No Holiday,Yes
5187,7/10/2018,7,14.3,89,0.6,1165,12.5,0.03,0,0,Autumn,No Holiday,Yes
5188,31/05/2018,10,20.8,54,1.2,1129,11.1,2.45,0,0,Spring,No Holiday,Yes
5189,8/7/2018,4,18.4,57,1.1,2000,9.7,0,0,0,Summer,No Holiday,Yes
5190,9/12/2017,0,-3.5,48,0.9,1967,-12.9,0,0,0,Winter,No Holiday,Yes
5191,19/10/2018,23,11.7,70,1.7,2000,6.4,0,0,0,Autumn,No Holiday,Yes
5192,10/1/2018,2,-5.7,72,1.2,1925,-9.9,0,0,0.8,Winter,No Holiday,Yes
5193,16/04/2018,12,15.5,33,2.5,1893,-0.7,3.1,0,0,Spring,No Holiday,Yes
5194,31/03/2018,15,18.9,28,3.7,1769,0,2.09,0,0,Spring,No Holiday,Yes
5195,2/10/2018,7,10.4,81,0.3,1956,7.2,0.02,0,0,Autumn,No Holiday,No
5196,20/06/2018,8,20.6,77,1.2,566,16.4,0.53,0,0,Summer,No Holiday,Yes
5197,13/01/2018,18,-2.6,73,1,684,-6.7,0.01,0,0,Winter,No Holiday,Yes
5198,31/08/2018,10,25.5,53,2.3,1843,15.2,1.81,0,0,Summer,No Holiday,Yes
5199,11/5/2018,14,21,47,2.2,606,9.2,2.52,0,0,Spring,No Holiday,Yes
5200,21/12/2017,21,-0.4,74,0.6,1065,-4.4,0,0,0.8,Winter,No Holiday,Yes
5201,21/04/2018,10,20.6,24,2,950,-0.7,2.29,0,0,Spring,No Holiday,Yes
5202,22/11/2018,7,-1,43,1.8,2000,-12,0,0,0,Autumn,No Holiday,Yes
5203,24/12/2017,16,2.3,91,3.3,270,0.9,0.07,0,0,Winter,Holiday,Yes
5204,5/3/2018,14,10,44,1.9,2000,-1.7,2.46,0,0,Spring,No Holiday,Yes
5205,10/11/2018,2,10.7,80,0.6,409,7.3,0,0,0,Autumn,No Holiday,Yes
5206,6/11/2018,4,9.1,81,0,493,6,0,0,0,Autumn,No Holiday,No
5207,16/02/2018,4,-4.5,42,1.4,1944,-15.5,0,0,0,Winter,Holiday,Yes
5208,10/7/2018,14,25.5,77,0.8,1957,21.1,0.75,0,0,Summer,No Holiday,Yes
5209,14/02/2018,17,6.6,34,2.8,1300,-8.1,0.42,0,0,Winter,No Holiday,Yes
5210,13/10/2018,2,8,74,0.5,1786,3.6,0,0,0,Autumn,No Holiday,Yes
5211,9/11/2018,21,11.4,74,1.9,498,6.9,0,0,0,Autumn,No Holiday,No
5212,23/04/2018,20,9.4,95,1.6,740,8.6,0,1,0,Spring,No Holiday,Yes
5213,15/06/2018,22,20.4,54,1.4,2000,10.7,0,0,0,Summer,No Holiday,Yes
5214,22/03/2018,12,8.3,36,2.5,1665,-5.9,2.7,0,0,Spring,No Holiday,Yes
5215,23/07/2018,10,31.8,51,1.5,1900,20.4,1.71,0,0,Summer,No Holiday,Yes
5216,4/2/2018,12,-8.3,32,1.8,1295,-22.1,1.99,0,0,Winter,No Holiday,Yes
5217,11/11/2018,8,6.3,81,0.8,365,3.2,0.11,0,0,Autumn,No Holiday,Yes
5218,20/11/2018,22,8.9,40,3.4,1810,-3.9,0,0,0,Autumn,No Holiday,Yes
5219,21/10/2018,11,16.8,38,1.5,1326,2.3,2.07,0,0,Autumn,No Holiday,Yes
5220,13/02/2018,23,2.4,59,3.2,2000,-4.8,0,0,0,Winter,No Holiday,Yes
5221,5/12/2017,20,-3.5,46,0,2000,-13.4,0,0,0,Winter,No Holiday,Yes
5222,19/03/2018,20,8.3,47,3.1,2000,-2.3,0,0,0,Spring,No Holiday,Yes
5223,10/8/2018,9,29,64,0.8,1987,21.4,1.45,0,0,Summer,No Holiday,Yes
5224,17/04/2018,2,8.4,45,0.9,1987,-2.8,0,0,0,Spring,No Holiday,Yes
5225,18/10/2018,23,10.9,64,0.2,2000,4.3,0,0,0,Autumn,No Holiday,Yes
5226,15/11/2018,0,7.7,67,0.4,1102,1.9,0,0,0,Autumn,No Holiday,Yes
5227,6/2/2018,5,-12.3,37,2.9,2000,-24,0,0,0,Winter,No Holiday,Yes
5228,3/10/2018,13,22.5,40,2.6,1854,8.2,2.64,0,0,Autumn,Holiday,Yes
5229,30/06/2018,10,25.1,73,0.9,358,19.9,0.66,0,0,Summer,No Holiday,Yes
5230,16/01/2018,16,5.8,50,0.9,547,-3.8,0.11,0,0,Winter,No Holiday,Yes
5231,19/02/2018,18,4.7,43,2.4,938,-6.8,0.19,0,0,Winter,No Holiday,Yes
5232,17/06/2018,2,20.5,76,1.1,994,16.1,0,0,0,Summer,No Holiday,Yes
5233,2/4/2018,6,14.9,81,0.4,580,11.6,0,0,0,Spring,No Holiday,Yes
5234,3/5/2018,10,13.8,47,4.8,1561,2.6,1.64,0,0,Spring,No Holiday,Yes
5235,16/10/2018,0,13.3,64,1.7,860,6.6,0,0,0,Autumn,No Holiday,Yes
5236,16/06/2018,17,28.4,43,2,1806,14.6,1.93,0,0,Summer,No Holiday,Yes
5237,10/12/2017,7,-0.4,92,1.1,121,-1.5,0,0,4,Winter,No Holiday,Yes
5238,16/09/2018,17,22,89,2.2,285,20,0.21,1,0,Autumn,No Holiday,Yes
5239,22/06/2018,11,28.1,35,1.3,1608,11.1,3.02,0,0,Summer,No Holiday,Yes
5240,13/05/2018,14,19.7,64,2.9,929,12.6,1.99,0,0,Spring,No Holiday,Yes
5241,24/12/2017,3,5.2,82,0.8,190,2.3,0,0,0,Winter,Holiday,Yes
5242,11/7/2018,2,24.5,96,0.5,476,23.8,0,0,0,Summer,No Holiday,Yes
5243,6/7/2018,19,25,52,2.2,2000,14.4,0.37,0,0,Summer,No Holiday,Yes
5244,3/5/2018,19,13.3,49,3.6,1919,2.7,0.45,0,0,Spring,No Holiday,Yes
5245,18/02/2018,7,-4.6,31,1.2,2000,-19.2,0,0,0,Winter,No Holiday,Yes
5246,7/9/2018,6,20.2,70,1.6,1690,14.5,0,0,0,Autumn,No Holiday,Yes
5247,24/08/2018,13,25.8,78,2.8,2000,21.6,0.95,0,0,Summer,No Holiday,Yes
5248,25/09/2018,19,20.3,39,0.6,2000,5.8,0,0,0,Autumn,Holiday,Yes
5249,14/05/2018,18,23.6,48,3.1,666,11.9,0.85,0,0,Spring,No Holiday,Yes
5250,29/08/2018,22,24.3,97,2.1,1028,23.7,0,4.5,0,Summer,No Holiday,Yes
5251,20/04/2018,9,15.8,42,0.9,683,2.8,1.37,0,0,Spring,No Holiday,Yes
5252,28/11/2018,20,4.8,29,0.6,1756,-11.7,0,0,0,Autumn,No Holiday,Yes
5253,27/12/2017,23,-6.3,39,0.9,2000,-18,0,0,0,Winter,No Holiday,Yes
5254,14/03/2018,21,16.8,67,2,1775,10.6,0,0,0,Spring,No Holiday,Yes
5255,26/04/2018,15,21.9,23,2.6,1463,-0.1,2.66,0,0,Spring,No Holiday,Yes
5256,12/11/2018,10,8.3,50,1.1,1364,-1.5,1.23,0,0,Autumn,No Holiday,Yes
5257,10/12/2017,3,0.3,53,0.5,1748,-8.1,0,0,0,Winter,No Holiday,Yes
5258,22/03/2018,6,0.8,88,1,900,-0.9,0,0,0,Spring,No Holiday,Yes
5259,3/11/2018,22,10,68,1.1,791,4.3,0,0,0,Autumn,No Holiday,No
5260,3/1/2018,17,-1.9,35,1.8,2000,-15.3,0.25,0,0,Winter,No Holiday,Yes
5261,24/07/2018,8,29.9,59,0.8,1727,21,1.03,0,0,Summer,No Holiday,Yes
5262,3/2/2018,15,-4.5,31,4.3,1979,-19.1,1.91,0,0,Winter,No Holiday,Yes
5263,4/8/2018,1,29.9,61,1.1,1745,21.5,0,0,0,Summer,No Holiday,Yes
5264,16/12/2017,23,-8,41,2.2,2000,-18.9,0,0,0,Winter,No Holiday,Yes
5265,7/8/2018,16,35.4,45,2.6,1529,21.6,1.84,0,0,Summer,No Holiday,Yes
5266,19/10/2018,5,7.7,73,0,2000,3.1,0,0,0,Autumn,No Holiday,Yes
5267,16/02/2018,12,2.2,19,1.4,1946,-19.1,2.01,0,0,Winter,Holiday,Yes
5268,19/10/2018,22,12.3,65,1.7,2000,5.8,0,0,0,Autumn,No Holiday,Yes
5269,9/10/2018,20,17,49,1.4,2000,6.1,0,0,0,Autumn,Holiday,No
5270,24/09/2018,8,15.4,52,2.2,1985,5.5,0.49,0,0,Autumn,Holiday,Yes
5271,11/4/2018,23,9.7,45,2,1969,-1.6,0,0,0,Spring,No Holiday,No
5272,27/11/2018,4,3.1,88,1,270,1.2,0,0,0,Autumn,No Holiday,Yes
5273,21/08/2018,19,29.2,62,1.7,2000,21.1,0.31,0,0,Summer,No Holiday,Yes
5274,16/12/2017,8,-7.3,62,2.6,1112,-13.3,0,0,0,Winter,No Holiday,Yes
5275,22/02/2018,9,-1.9,51,0.9,1654,-10.7,0.58,0,0,Winter,No Holiday,Yes
5276,5/6/2018,13,28.6,34,2,1274,11.1,2.82,0,0,Summer,No Holiday,Yes
5277,13/12/2017,16,-4.5,26,2.2,2000,-21.1,0.56,0,0,Winter,No Holiday,Yes
5278,8/11/2018,13,11.5,95,2.1,457,10.7,0.32,0,0,Autumn,No Holiday,Yes
5279,27/09/2018,20,19.5,47,1.2,2000,7.8,0,0,0,Autumn,No Holiday,Yes
5280,16/05/2018,22,21.9,97,1.5,164,21.3,0,0,0,Spring,No Holiday,Yes
5281,13/12/2017,19,-6.6,31,1.6,2000,-20.9,0,0,0,Winter,No Holiday,Yes
5282,30/04/2018,5,14.8,63,0.7,492,7.8,0,0,0,Spring,No Holiday,Yes
5283,5/12/2017,14,-1.1,28,0,2000,-17.3,0,0,0,Winter,No Holiday,Yes
5284,22/05/2018,16,19.5,80,1.2,553,15.9,0.53,0.4,0,Spring,Holiday,Yes
5285,24/10/2018,20,13.1,63,0.4,2000,6.2,0,0,0,Autumn,No Holiday,Yes
5286,24/06/2018,11,27.1,52,2.1,557,16.3,2.82,0,0,Summer,No Holiday,Yes
5287,11/4/2018,3,11.6,81,3.1,687,8.4,0,0,0,Spring,No Holiday,No
5288,9/5/2018,2,10.9,59,1.1,2000,3.1,0,0,0,Spring,No Holiday,Yes
5289,26/12/2017,5,-2.9,77,0.8,1833,-6.3,0,0,0,Winter,No Holiday,Yes
5290,13/10/2018,18,16.5,38,1.6,1246,2.1,0.14,0,0,Autumn,No Holiday,Yes
5291,10/9/2018,2,20,59,1.5,2000,11.7,0,0,0,Autumn,No Holiday,Yes
5292,22/02/2018,14,4.8,50,4.3,1168,-4.7,1.01,0,0,Winter,No Holiday,Yes
5293,26/08/2018,3,21.6,85,0.1,1982,18.9,0,0,0,Summer,No Holiday,Yes
5294,1/5/2018,12,22.1,67,2.7,462,15.6,0.81,0,0,Spring,Holiday,Yes
5295,1/2/2018,15,0.7,25,3,1987,-17.1,1.12,0,0,Winter,No Holiday,Yes
5296,13/10/2018,13,18.3,33,1.9,1324,1.7,2.53,0,0,Autumn,No Holiday,Yes
5297,21/10/2018,2,9.8,63,0.6,1591,3,0,0,0,Autumn,No Holiday,Yes
5298,19/08/2018,23,27.5,60,0.3,2000,19,0,0,0,Summer,No Holiday,Yes
5299,19/07/2018,4,24,87,0.9,582,21.6,0,0,0,Summer,No Holiday,Yes
5300,17/11/2018,4,1.7,74,1.7,1226,-2.4,0,0,0,Autumn,No Holiday,Yes
5301,27/06/2018,12,24.1,73,2.2,992,18.9,2.15,0,0,Summer,No Holiday,Yes
5302,11/12/2017,14,-5.4,31,4.1,1945,-19.9,1.13,0,0,Winter,No Holiday,Yes
5303,18/09/2018,14,26.1,37,2.3,1749,10.2,1.92,0,0,Autumn,No Holiday,No
5304,18/01/2018,22,0.7,45,2,1084,-9.9,0,0,0,Winter,No Holiday,Yes
5305,27/03/2018,5,8,63,0.8,439,1.3,0,0,0,Spring,No Holiday,Yes
5306,8/6/2018,2,18.6,84,2.5,619,15.8,0,0,0,Summer,No Holiday,Yes
5307,25/08/2018,0,23.2,81,2.4,1976,19.7,0,0,0,Summer,No Holiday,Yes
5308,8/4/2018,16,6.1,65,1.5,1465,0,0.21,0,0,Spring,No Holiday,Yes
5309,19/10/2018,2,9.2,72,1.5,2000,4.4,0,0,0,Autumn,No Holiday,Yes
5310,1/12/2017,18,0.6,66,1.4,2000,-5,0,0,0,Winter,No Holiday,Yes
5311,7/11/2018,21,13.5,75,0.8,1275,9.1,0,0,0,Autumn,No Holiday,Yes
5312,6/7/2018,8,23.2,60,1.7,2000,14.9,0.58,0,0,Summer,No Holiday,Yes
5313,6/2/2018,12,-8.2,31,2.7,1858,-22.3,2.09,0,0,Winter,No Holiday,Yes
5314,10/11/2018,15,16.6,36,2.5,808,1.4,1.45,0,0,Autumn,No Holiday,Yes
5315,13/04/2018,5,9.1,34,0.9,2000,-5.9,0,0,0,Spring,No Holiday,Yes
5316,9/2/2018,2,-5.1,47,0.9,1460,-14.6,0,0,0,Winter,No Holiday,Yes
5317,12/3/2018,19,10.6,47,2,425,-0.2,0.03,0,0,Spring,No Holiday,Yes
5318,8/8/2018,16,35.1,40,2.6,1989,19.4,2.29,0,0,Summer,No Holiday,Yes
5319,26/01/2018,0,-15.1,34,1.7,2000,-27.4,0,0,0.5,Winter,No Holiday,Yes
5320,3/7/2018,5,22.6,97,0,1383,22,0,0,0,Summer,No Holiday,Yes
5321,28/03/2018,20,15.2,65,2.2,988,8.6,0,0,0,Spring,No Holiday,Yes
5322,17/04/2018,10,14.7,31,1.1,1240,-2.2,2.04,0,0,Spring,No Holiday,Yes
5323,21/12/2017,19,0.8,71,0.9,923,-3.8,0,0,0.8,Winter,No Holiday,Yes
5324,5/12/2017,8,-8.1,36,1.6,2000,-20.5,0.01,0,0,Winter,No Holiday,Yes
5325,2/1/2018,18,-0.8,24,2.3,2000,-18.9,0.01,0,0,Winter,No Holiday,Yes
5326,21/11/2018,10,6.9,39,0.5,1977,-6.1,0.36,0,0,Autumn,No Holiday,Yes
5327,5/4/2018,15,8.1,96,1.9,410,7.4,0.26,0.5,0,Spring,No Holiday,Yes
5328,17/05/2018,23,20,98,1.8,589,19.6,0,2.5,0,Spring,No Holiday,Yes
5329,26/12/2017,15,-1.9,17,5,2000,-23.7,0.93,0,0,Winter,No Holiday,Yes
5330,15/09/2018,10,24.4,65,1.6,1972,17.3,1.42,0,0,Autumn,No Holiday,Yes
5331,5/11/2018,18,14.5,54,1.3,1343,5.2,0.01,0,0,Autumn,No Holiday,Yes
5332,21/01/2018,2,-1.5,63,1,380,-7.6,0,0,0,Winter,No Holiday,Yes
5333,17/06/2018,3,19.9,80,1.6,741,16.3,0,0,0,Summer,No Holiday,Yes
5334,25/06/2018,14,32.3,35,1.8,982,14.8,2.71,0,0,Summer,No Holiday,Yes
5335,12/12/2017,16,-6,29,2.8,1983,-21.2,0.58,0,0,Winter,No Holiday,Yes
5336,10/1/2018,18,-7.8,32,4.5,2000,-21.6,0.02,0,0,Winter,No Holiday,Yes
5337,26/03/2018,8,6.4,90,1.4,117,4.8,0.13,0,0,Spring,No Holiday,Yes
5338,13/05/2018,17,19.4,63,2.6,1099,12.1,1.61,0,0,Spring,No Holiday,Yes
5339,29/12/2017,11,3.1,62,1.1,517,-3.4,0.29,0,0,Winter,No Holiday,Yes
5340,26/07/2018,17,33.1,59,2.9,1038,24,1.14,0,0,Summer,No Holiday,Yes
5341,22/03/2018,0,1.6,86,1.7,1141,-0.4,0,0,0,Spring,No Holiday,Yes
5342,8/8/2018,18,34.5,45,2,2000,20.8,1,0,0,Summer,No Holiday,Yes
5343,20/10/2018,22,12.7,58,0,1480,4.6,0,0,0,Autumn,No Holiday,Yes
5344,2/1/2018,6,-3.2,67,0.4,1409,-8.4,0,0,0,Winter,No Holiday,Yes
5345,8/1/2018,8,0.7,45,0.7,1339,-9.9,0,0,0,Winter,No Holiday,Yes
5346,22/11/2018,11,5.1,21,3.2,1965,-15.4,1.63,0,0,Autumn,No Holiday,Yes
5347,18/09/2018,21,22.1,61,1.5,2000,14.2,0,0,0,Autumn,No Holiday,No
5348,29/12/2017,18,3.6,62,1.4,389,-3,0.01,0,0,Winter,No Holiday,Yes
5349,16/10/2018,11,16.5,39,0.7,1351,2.4,1.68,0,0,Autumn,No Holiday,Yes
5350,5/10/2018,5,17.6,57,1.1,2000,8.9,0,0,0,Autumn,No Holiday,Yes
5351,21/02/2018,10,-1.8,25,2.6,1913,-19.2,1.17,0,0,Winter,No Holiday,Yes
5352,20/08/2018,13,31.6,46,2.7,1864,18.5,1.77,0,0,Summer,No Holiday,Yes
5353,4/4/2018,11,12.8,65,2,2000,6.3,1.76,0,0,Spring,No Holiday,Yes
5354,24/07/2018,23,29.3,66,2.8,1854,22.2,0,0,0,Summer,No Holiday,Yes
5355,22/05/2018,7,16.3,69,0.7,1750,10.5,0.34,0,0,Spring,Holiday,Yes
5356,8/2/2018,13,0.3,30,1.4,1697,-15.2,2.11,0,0,Winter,No Holiday,Yes
5357,18/01/2018,16,3.6,42,2.4,883,-8.1,0.29,0,0,Winter,No Holiday,Yes
5358,17/08/2018,13,31.3,30,2.1,2000,11.6,3.3,0,0,Summer,No Holiday,Yes
5359,23/11/2018,17,5.4,19,0.5,2000,-16.4,0.27,0,0,Autumn,No Holiday,Yes
5360,3/2/2018,17,-5.6,32,4.6,2000,-19.7,0.53,0,0,Winter,No Holiday,Yes
5361,29/03/2018,16,20.7,38,2.2,741,5.8,1.63,0,0,Spring,No Holiday,Yes
5362,3/9/2018,18,21.9,97,1.8,757,21.3,0.02,13,0,Autumn,No Holiday,Yes
5363,17/05/2018,0,22,97,1.6,152,21.4,0,0.5,0,Spring,No Holiday,Yes
5364,23/10/2018,16,16.1,70,1.3,898,10.6,0.83,0,0,Autumn,No Holiday,Yes
5365,21/10/2018,16,20.2,24,2.5,1881,-1,1.31,0,0,Autumn,No Holiday,Yes
5366,25/06/2018,1,22.5,80,1.1,619,18.8,0,0,0,Summer,No Holiday,Yes
5367,2/9/2018,12,27.5,43,1.4,1959,13.7,2.75,0,0,Autumn,No Holiday,Yes
5368,31/12/2017,2,0.4,95,1.7,110,-0.3,0,0,1.2,Winter,Holiday,Yes
5369,3/9/2018,9,23.6,86,1.2,336,21.1,0.14,2,0,Autumn,No Holiday,Yes
5370,5/2/2018,18,-7.6,29,3.5,2000,-22.6,0.16,0,0,Winter,No Holiday,Yes
5371,4/1/2018,3,-7.4,54,1.7,1968,-15.1,0,0,0,Winter,No Holiday,Yes
5372,31/10/2018,18,9.4,48,2,2000,-1,0.03,0,0,Autumn,No Holiday,Yes
5373,16/12/2017,9,-7.2,47,2.8,1724,-16.6,0.18,0,0,Winter,No Holiday,Yes
5374,4/7/2018,10,28.5,65,1.5,1519,21.2,1.74,0,0,Summer,No Holiday,Yes
5375,26/12/2017,16,-1.9,17,3.3,2000,-23.7,0.61,0,0,Winter,No Holiday,Yes
5376,11/9/2018,18,24.7,45,0.7,2000,11.9,0.3,0,0,Autumn,No Holiday,Yes
5377,30/05/2018,21,18.2,69,2,1286,12.4,0,0,0,Spring,No Holiday,Yes
5378,29/09/2018,22,19.3,55,0.5,2000,10,0,0,0,Autumn,No Holiday,Yes
5379,8/6/2018,0,19.1,82,2.2,874,15.9,0,0,0,Summer,No Holiday,Yes
5380,24/05/2018,0,13.7,51,1.3,1651,3.7,0,0,0,Spring,No Holiday,Yes
5381,28/12/2017,7,-5,31,0.5,2000,-19.5,0,0,0,Winter,No Holiday,Yes
5382,17/09/2018,4,20,81,2,1313,16.6,0,0,0,Autumn,No Holiday,Yes
5383,9/5/2018,9,14.4,46,1.2,1899,2.9,1.77,0,0,Spring,No Holiday,Yes
5384,2/9/2018,6,20.2,66,1,2000,13.6,0,0,0,Autumn,No Holiday,Yes
5385,21/05/2018,23,16.3,70,0.7,1293,10.8,0,0,0,Spring,No Holiday,Yes
5386,17/12/2017,12,-4.9,25,2.6,1966,-21.9,1.08,0,0,Winter,No Holiday,Yes
5387,16/03/2018,18,10,33,1.2,2000,-5.5,0.68,0,0,Spring,No Holiday,Yes
5388,12/4/2018,3,7.8,49,1.4,1972,-2.2,0,0,0,Spring,No Holiday,Yes
5389,4/3/2018,0,8.5,87,0.9,303,6.4,0,0,0,Spring,No Holiday,Yes
5390,12/9/2018,14,26.9,45,1.6,2000,13.9,2.27,0,0,Autumn,No Holiday,Yes
5391,23/05/2018,16,23,33,4.2,1880,5.8,2.57,0,0,Spring,No Holiday,Yes
5392,28/12/2017,13,0.8,46,1.4,1598,-9.5,0.8,0,0,Winter,No Holiday,Yes
5393,14/08/2018,12,33.9,49,1.5,1841,21.6,1.91,0,0,Summer,No Holiday,Yes
5394,6/5/2018,18,20.2,66,1,2000,13.6,1.1,0,0,Spring,No Holiday,Yes
5395,31/12/2017,6,-1.3,84,2.4,425,-3.6,0,0,1.2,Winter,Holiday,Yes
5396,4/8/2018,9,31.3,58,1.9,1598,22,1.24,0,0,Summer,No Holiday,Yes
5397,28/12/2017,17,0.2,58,2,1159,-7.1,0.08,0,0,Winter,No Holiday,Yes
5398,8/7/2018,19,26.3,51,1.7,2000,15.3,0.18,0,0,Summer,No Holiday,Yes
5399,1/7/2018,8,22.1,93,0.5,805,20.9,0.14,1,0,Summer,No Holiday,Yes
5400,8/6/2018,22,20.5,78,0.9,550,16.5,0,0,0,Summer,No Holiday,Yes
5401,12/1/2018,17,-6.5,22,1.5,2000,-24.7,0.28,0,0,Winter,No Holiday,Yes
5402,30/03/2018,2,10.8,72,0.4,639,5.9,0,0,0,Spring,No Holiday,Yes
5403,4/1/2018,16,-1.4,34,1.8,1719,-15.2,0.3,0,0,Winter,No Holiday,Yes
5404,11/10/2018,0,7.9,53,0.9,2000,-1.1,0,0,0,Autumn,No Holiday,Yes
5405,3/3/2018,6,0.5,42,0.9,1543,-10.9,0,0,0,Spring,No Holiday,Yes
5406,3/6/2018,11,26.7,30,1.1,1782,7.6,2.83,0,0,Summer,No Holiday,Yes
5407,10/3/2018,14,9.2,38,2.6,1377,-4.4,2.53,0,0,Spring,No Holiday,Yes
5408,5/9/2018,4,19.9,81,0.2,2000,16.5,0,0,0,Autumn,No Holiday,Yes
5409,24/10/2018,4,9,87,0.6,972,6.9,0,0,0,Autumn,No Holiday,Yes
5410,28/01/2018,21,-7.3,34,3.5,2000,-20.5,0,0,0,Winter,No Holiday,Yes
5411,27/03/2018,12,16.7,47,2.4,620,5.3,1.76,0,0,Spring,No Holiday,Yes
5412,20/06/2018,11,23.7,56,2.4,1070,14.3,2.33,0,0,Summer,No Holiday,Yes
5413,18/06/2018,2,20.7,76,0.3,920,16.3,0,0,0,Summer,No Holiday,Yes
5414,26/01/2018,18,-12.7,33,2.5,1835,-25.6,0.05,0,0.3,Winter,No Holiday,Yes
5415,1/11/2018,1,5.1,65,1.6,1932,-0.9,0,0,0,Autumn,No Holiday,Yes
5416,6/8/2018,1,28.7,80,1.5,1295,24.8,0,0,0,Summer,No Holiday,Yes
5417,3/12/2017,15,8,73,1.6,433,3.4,0.53,0,0,Winter,No Holiday,Yes
5418,15/01/2018,1,3,62,0.9,835,-3.5,0,0,0,Winter,No Holiday,Yes
5419,25/08/2018,16,27.2,58,3.7,1987,18.2,0.99,0,0,Summer,No Holiday,Yes
5420,19/06/2018,16,26.1,46,3,1728,13.5,1.55,0,0,Summer,No Holiday,Yes
5421,7/1/2018,19,1.6,35,1,1419,-12.2,0,0,0,Winter,No Holiday,Yes
5422,27/04/2018,14,22.2,32,2.8,1124,4.7,2.91,0,0,Spring,No Holiday,Yes
5423,25/09/2018,5,11.5,70,0.5,2000,6.2,0,0,0,Autumn,Holiday,Yes
5424,26/08/2018,18,23.4,67,0.6,2000,16.9,0.36,0,0,Summer,No Holiday,Yes
5425,15/03/2018,23,9.3,90,4.1,609,7.7,0,0,0,Spring,No Holiday,Yes
5426,6/4/2018,14,7.4,56,3.5,461,-0.8,1.04,0,0,Spring,No Holiday,Yes
5427,18/01/2018,3,3.6,74,1.7,273,-0.6,0,0,0,Winter,No Holiday,Yes
5428,27/04/2018,5,9.9,69,1.1,808,4.4,0,0,0,Spring,No Holiday,Yes
5429,2/11/2018,12,14.9,40,1.1,1288,1.4,2.06,0,0,Autumn,No Holiday,Yes
5430,13/04/2018,15,18.6,15,0.9,1991,-8.5,0.81,0,0,Spring,No Holiday,Yes
5431,9/4/2018,22,9.6,41,0.5,1428,-3,0,0,0,Spring,No Holiday,Yes
5432,23/12/2017,6,5.1,81,1.3,375,2.1,0,0,0,Winter,No Holiday,Yes
5433,14/06/2018,8,18.9,97,1.2,492,18.4,0.06,11.5,0,Summer,No Holiday,Yes
5434,16/09/2018,22,21.4,87,2.4,540,19.1,0,0,0,Autumn,No Holiday,Yes
5435,7/5/2018,19,23.5,48,1.5,1929,11.8,0.4,0,0,Spring,No Holiday,Yes
